rank,title,pages,type,course,academic_year,rating,url,document_id
1,"Communication Skills CAT 2023 - Diploma Year 1, Sem 1 Exam Questions",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-nursing-medical-surgical-nursing/communication-skills-cat-2023/112396407?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,112396407
2,END OF YEAR 1 SEM 1 MICROBIOLOGY & IMMUNOLOGY EXAM - MARCH 2019,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/end-of-year-1-sem-1-microbiology-immunology-exam-m19/132321243?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,132321243
3,YEAR 1 SEM 1 - KRCHN Nutrition Exam - September 2015,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/year-1-sem-1-nutrition-1/66976947?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,66976947
4,YEAR 1 SEM 1 Anatomy & Physiology Exam - March 2016 KRCHN,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/anatomy-and-physiology/year-1-sem-1-anatomy-educative/96319295?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,96319295
5,"End of Year 1 Sem 1 Nursing Exam - KRCHN Class, Sept 2014",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/end-of-year-one-semester-one-nursing-examination-krchn-class/124834567?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,124834567
6,KENYA MEDICAL TRAINING COLLEGE KRCHN END OF YEAR 3 SEM 1 EXAM: CHILDHOOD,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/end-of-year-3-semester-1-childhood-immunizable-diseases/148114058?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,148114058
7,HDC 101: Health Data Classification Exam Marking Key - Year 1 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/hdc-i-marking-key-2-mbinya/130438900?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,130438900
8,YEAR 1 SEM 1 Psychology Final Exam - KRCHN Class (March 2016),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-psychology/116144548?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,116144548
9,Krchn (B) Year 1 Sem 1 Curriculum Overview and Content Details,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/krchn-b-new-3-year-curriculum-year-1-sem-1-content/45026435?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,45026435
10,YEAR 1 SEM 1 KRCHN Fundamentals of Nursing Exam - March 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/year-1-sem-1-fundamentals/96319298?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,96319298
11,Fundamentals of Nursing 1 CAT - March 2025 - Year 1 Semester 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fundamentals-cat-year-1-sem-1/129380356?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,129380356
12,YEAR 1 SEM 1 KRCHN Environmental Health Exam Paper - March 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-environmental-health/116144461?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,116144461
13,Electrical Science 1st Year Sem 1 - Electron Theory & Basics,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-engineering-technology/electrical-science-year-1-sem-1-1/68276118?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,68276118
14,Communication Skills End of Semester I Exam - March 2021 (Year 1),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/information-communication-technology/communication-skills-end-of-1st-sem-2021/98236482?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,98236482
15,YEAR 1 SEM 1 Midwifery - End of Year Exam Revision Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-midwifery-revision/151698998?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,151698998
16,End of Year 3 Sem 1 Orthopaedics Exam - September 2013 Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-orthopaedics/80003742?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003742
17,"Physiotherapy Diploma Year 1, Sem I Study Plan & Subjects Overview",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/diploma-in-physiotherapy/physiotherapy-sem1-study-plan/127356463?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,127356463
18,Entrepreneurship Main Exam QCICT 1203 - Year 1 Sem II,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/perioperative-theater-technology-diploma/entrepreneurship-exam-sem-ii/141047368?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,141047368
19,"Psychology Exam Paper & Marking Key (PSY101, Year 1, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/human-psychology/psychology-examination-paper-and-marking-key-year-1-semester-1/151189990?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,151189990
20,KMTC 2013 End of Year 3 Sem 1 Exam - Vector Borne Diseases,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-vector-borne/80003730?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003730
21,KENYA MEDICAL TRAINING COLLEGE KRCHN ORAL HEALTH EXAM SEM 1 2014,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/oral-health-sep14-year-2-semester-2/132520441?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,132520441
22,March 2023 KRCHN (B) Year 2 Semester 1 Teaching Timetable,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/march-2023-yr-2-sem-1/95602456?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,95602456
23,Epidemiology Examination Practice - KMTC KRCHN Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/epidemiology-qs-2-year-3-semester-one-practice/122478402?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,122478402
24,KENYA MT COLLEGE EC 3 SEM 1 END OF YEAR EPIDEMIOLOGY EXAM 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/epidemiology/71359582?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,71359582
25,KMTC/KRCHN 2013 Teaching & Learning Methodology Exam Paper - Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-teaching-and-learning-methodology/80003723?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003723
26,"Dermatological Nursing Exam (DIPLOMA IN RCH) - Year 3, Sem 1 MCQs & Short",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/dermatology-exam-3/127699087?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,127699087
27,"End of Semester Exam: Diploma in Community Health Nursing (Year 3, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/31-end-of-semester-exam-pdf/143963258?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,143963258
28,Epidemiology Examination Practice - KMTC/QP-07/TIS Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/epidemiology-qs-year-3-semester-one-practice/122478392?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,122478392
29,Physical Chemistry CAT SEM II 2015 - 1st Year Exam Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pharmacy/physical-chem-cat-sem-ii-2015-to-b-done-1/141818401?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,141818401
1,Haemostasis Pathology Overview: Mechanisms and Factors Involved,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/haemostasis-pathology/115855209?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,115855209
3,End of Year 1 Semester 2 Exam: Environmental Health - Diploma in CH,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/principles-of-environmental-health/122380429?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,122380429
4,Pulmonary Nursing Notes: Med/Surg Nursing Year 1 Semester 2,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/pulmonary-nursing-notes/95611415?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,95611415
5,"Kinesiology 101: Comprehensive Notes for Year 1, Semester 2",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/occupational-therapy/kinesiology-notes/132122805?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,132122805
6,KECHN YEAR 1 SEMESTER 2 WEEK 6 TIME TABLE - SEPT 2023 Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/diploma-in-physiotherapy/time-week-6-sept-2023-notes/98724847?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,98724847
7,Disorder of Haemostasis: Overview of Bleeding and Clotting Disorders,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/disorder-of-haemostasis/115855203?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,115855203
8,Sciences Po General Brochure: Key Figures & Academic Opportunities,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/sciencespo-brochure-generale-scpo-en/70802543?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,70802543
9,MNE 2020 Year 1 End of Semester 2 Exam: Monitoring & Evaluation Quizzes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/m-n-e-quizes-dip-mne/116084114?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,116084114
11,KENYA MEDICAL TRAINING COLLEGE KRCHN END OF YEAR 2 SUPP EXAM MARCH 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/supp-endocrine-1-year-2-semester-2-notes/151634419?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,151634419
12,Social Anthropology 2 - Year 1 Semester 1 Exam Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/social-antropology-2-notes-for-nursing/116676162?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,116676162
13,KMTC EMT Year 1 Summary Notes: Semester 1 & 2 Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/emergency-medical-technician/kmtc-emt-year1-summary-notes-copy-copy/148217983?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,148217983
15,NSAIDs Overview and Mechanisms - Principles of Drug Action 2 (Fall 2002),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pharmacy/nsaids-2002-year-2-semester-1/150022332?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,150022332
17,2nd Year Reproductive Health Lectures Schedule - Semester 1 (2020-2021),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/2020-2021-2nd-year-semester-1-lectures/52938884?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,52938884
18,KRCHN 2014 Research Exam - End of Year 2 Semester 1 Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/research/63838847?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,63838847
19,Psychiatry - End of Year 2 Semester 1 Examination Revision Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/psychiatry-revision-questions/103372610?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,103372610
20,CMS 2024 - Year 2 Semester 1 Nursing Consolidated Mark Sheet,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/cms-krchn-m-2024-m24-lecture-notes/120591236?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,120591236
22,Communicable vs Non-Communicable Diseases: Key Definitions & Differences,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/communicable-diseases/communicable-and-non-communicable/35408274?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,35408274
23,Psychology-2: End of Year 1 Semester 1 Exam - KRCHN Class,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/psychology-2/95921229?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,95921229
24,HSM 2.1: 2nd Year Semester One Exam on Health Systems Management 2017,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/hsm-sep-2015-21/150027576?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,150027576
25,Final Qualifying Exam: Health Records Management - HRM 1st Year Semester 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/hrm-quizes-dip-hrm-notes-for-year-1-semester-1/99393681?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,99393681
28,HIV and AIDS Year 1 Semester 1 Exam - M20 & S20,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/hiv-and-aids-m20-and-s20-end-ofyear-1-semester/132321236?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,132321236
29,"HIS 101: Health Information Systems Notes - Diploma Year 1, Semester 1",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/his-notes-1/124324397?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,124324397
30,Diploma Upgrading - Year 1 Semester 1 Course Modules Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/diploma-upgrading-course-content-y1s1-module-units-new-curriculum/86045894?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,86045894
1,EMT KMTC Year 1 Semester 1 Condensed Study Notes for Quick Revision,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/emergency-medical-technician/emt-kmtc-summary-ready-get-more-knowledge/142775981?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,142775981
2,National Guidelines for Maternal & Perinatal Death Surveillance (MPDSR),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/national-guidance-for-martenal-and-parental-death/114130717?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,114130717
3,"HERMAPHRODITIC FLUKES: Classification, Morphology & Treatment",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/hermaphroditic-flukes/132838170?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,132838170
5,Microbiology and Immunology Notes - KMT 2023,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-council-questions/microbiology-and-immunology-notes/90420552?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,90420552
7,Health Statistics II - Year 1 End of Semester Exam Revision,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/health-statistics-ii-revision-paper-for-students-as-they-prepare-for-end-of-semester-exams/142347458?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,142347458
8,COMM 301: Community Health Nursing Notes - Certificate Program Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-council-questions/comm-health-notes-above-document-are-larning-materials-for-certicicate-nursing-class-semester/90420528?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,90420528
13,End of Year 3 Semester 1 Exam: Neurology & Dermatology Nursing (DCHN),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/neurology-dermatology-daniel/132722477?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,132722477
14,HIS-1 End of Year 3 Semester 1 Examination - Health Info System,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/h-i-s-1/95055597?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,95055597
15,Strategies for Preventing Occupational Diseases (Safety Guidelines),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/strategies-prevention-occupational-disease/103351107?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,103351107
16,"Certificate in Public Health Year 2, Semester 2 Exam Paper 2.2.2",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/1-paper-2-quez-certificate-year-2-semester-2-lugari/132523895?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,132523895
20,Microbiology End of Semester Exam SEPT 2017 - Year I,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/microbiology-sept-2017-1/93931219?queryID=5b6984f33b2c7757cbff51f5d563f5bc&origin=search-results,93931219
